,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
2898,"[18894, 19964, 21164]","[u'down', u'down', u'left']","[6406, 7327, 8431, 9326, 10421, 11634, 13318, 14228, 15361, 16182]","[u'3', u'4', u'5', u'2', u'7', u'9', u'12', u'13', u'17', u'16']",2.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[18893, 2, 2]",45.0,367343,1.0,2.0,graph,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2899,"[10924, 11976, 13182]","[u'down', u'down', u'right']","[1044, 1835, 2646, 3539, 4541, 5842, 6529, 7854, 8737, 9678]","[u'4', u'3', u'5', u'2', u'8', u'15', u'14', u'9', u'16', u'17']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[10924, 1, 1]",41.0,423628,4.0,3.0,graph,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2900,"[13746, 14632, 15727]","[u'left', u'left', u'down']","[1007, 1788, 2661, 3399, 4260, 5546, 6337, 7583, 8528, 9235, 10464, 11312, 11981]","[u'4', u'3', u'5', u'2', u'9', u'16', u'17', u'7', u'12', u'13', u'8', u'15', u'14']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[13745, 2, 2]",38.7,470912,0.0,4.0,graph,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2901,"[11369, 12736, 13867]","[u'up', u'up', u'left']","[1034, 1967, 2731, 3374, 4221, 5508, 6968, 8429, 9492, 10241]","[u'4', u'3', u'5', u'2', u'7', u'12', u'13', u'8', u'15', u'14']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[11369, 327, 2]",36.0,517871,6.0,5.0,graph,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2902,"[21609, 22715, 23858]","[u'left', u'left', u'up']","[6180, 6971, 7811, 8440, 9332, 10560, 11704, 12748, 13964, 14703, 16020, 16799]","[u'3', u'4', u'5', u'2', u'7', u'8', u'9', u'6', u'10', u'11', u'14', u'15']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[21608, 1, 1]",32.8,573858,5.0,6.0,graph,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2903,"[13528, 14790, 15985]","[u'right', u'right', u'up']","[609, 1389, 2048, 2780, 3609, 4389, 5242, 6427, 7481, 8293, 9163, 11373, 12701]","[u'3', u'4', u'5', u'2', u'9', u'17', u'16', u'7', u'6', u'10', u'11', u'8', u'14']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[13527, 3, 4]",32.7,621653,3.0,7.0,graph,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2904,"[15163, 16236, 17380]","[u'right', u'right', u'up']","[751, 1453, 2231, 3003, 4200, 5830, 6693, 7714, 8608, 9864, 14408]","[u'4', u'3', u'5', u'2', u'9', u'8', u'6', u'14', u'15', u'11', u'10']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15163, 1, 2]",32.9,670825,2.0,8.0,graph,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2910,"[14514, 76105, 77629]","[u'right', u'right', u'up']","[6283, 8791, 9991, 11218]","[u'2', u'6', u'10', u'11']",1.0,"[55, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14513, 5073, 10]",21.6,475840,7.0,1.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2911,"[16659, 37916, 39661]","[u'right', u'right', u'down']","[3172, 4092, 5119, 6339, 8747, 10495, 11763, 12959, 30939, 31812]","[u'4', u'3', u'2', u'5', u'7', u'9', u'6', u'8', u'10', u'11']",1.0,"[11, 0, 0]",0.1,45.0,"[1, 2, 6, 11]","[16658, 8358, 5]",5.0,546239,5.0,2.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2912,"[20095, 22068, 23487]","[u'left', u'left', u'down']","[2844, 3890, 4758, 5634, 9066, 10338, 11190, 13239, 14126, 15079, 16706, 17862, 18770]","[u'3', u'4', u'5', u'2', u'9', u'17', u'16', u'7', u'13', u'12', u'8', u'14', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[20095, 820, 4]",38.7,632767,0.0,3.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2913,"[23764, 25165, 26592]","[u'right', u'right', u'up']","[1664, 2472, 3136, 4032, 6224, 7409, 8789, 11850, 18681, 19489, 20704, 21596]","[u'5', u'4', u'3', u'2', u'9', u'6', u'7', u'8', u'17', u'16', u'11', u'10']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[23764, 3, 3]",32.8,762865,3.0,4.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2914,"[17001, 18364, 19783]","[u'right', u'right', u'up']","[3194, 3906, 4759, 5602, 6651, 7918, 9298, 10659, 12990, 13746, 14922, 15722]","[u'4', u'3', u'2', u'5', u'9', u'6', u'7', u'8', u'14', u'15', u'10', u'11']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17001, 3, 3]",32.8,813702,2.0,5.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2915,"[10466, 23059, 24462]","[u'up', u'up', u'left']","[2571, 4098, 4978, 6001, 7689, 8582, 9449]","[u'3', u'4', u'5', u'2', u'7', u'12', u'13']",1.0,"[10, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[10459, 1101, 2]",36.3,904525,6.0,6.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2916,"[32469, 33902, 35291]","[u'down', u'down', u'right']","[3194, 4254, 5286, 6142, 11400, 20222, 24593, 26925, 27901, 29493, 30501]","[u'3', u'4', u'5', u'2', u'8', u'9', u'7', u'14', u'15', u'16', u'17']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[32469, 112, 3]",40.9,956967,4.0,7.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2917,"[13862, 15770, 17276]","[u'down', u'down', u'left']","[1930, 2962, 4130, 5165, 6530, 8518, 9569, 10845, 11705]","[u'3', u'5', u'2', u'4', u'7', u'12', u'13', u'9', u'16']",1.0,"[-2, 0, 2]",0.1,45.0,"[1, 5, 9, 16]","[13862, 3, 6]",45.1,1011896,1.0,8.0,graph,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2965,"[9368, 78409, 80968]","[u'right', u'right', u'down']","[5759, 71600, 73065, 74739]","[u'2', u'6', u'10', u'11']",1.0,"[56, 0, 0]",0.1,45.0,"[1, 2, 6, 11]","[9366, 10140, 3]",5.6,3106597,5.0,1.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2966,"[13119, 22505, 24931]","[u'left', u'left', u'up']","[3208, 4160, 5272, 8297, 9762, 10744, 11404]","[u'3', u'7', u'13', u'12', u'4', u'8', u'14']",1.0,"[6, 0, 1]",0.1,45.0,"[1, 4, 8, 14]","[13119, 523, 5]",39.3,3167519,0.0,2.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2967,"[20449, 21544, 23246]","[u'down', u'down', u'left']","[2688, 3424, 3976, 5183, 5911, 6494, 8305, 9280, 9863, 10469, 11475, 13324, 14031, 14696, 16247, 18260]","[u'5', u'9', u'17', u'4', u'8', u'14', u'2', u'3', u'7', u'13', u'12', u'10', u'6', u'11', u'15', u'16']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[20448, 584, 3]",44.4,3219386,1.0,3.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2968,"[16511, 23759, 26025]","[u'right', u'right', u'up']","[3040, 3661, 4313, 5333, 5933, 6453, 7744, 8351, 8763, 9715, 10145, 10621, 12225, 14113]","[u'5', u'9', u'17', u'2', u'6', u'10', u'4', u'8', u'14', u'3', u'7', u'12', u'15', u'11']",1.0,"[4, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[16511, 509, 2]",32.6,3278694,3.0,4.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2969,"[13688, 29976, 32477]","[u'right', u'right', u'up']","[3898, 4821, 5439, 5915, 6783, 7267, 11197]","[u'2', u'5', u'9', u'17', u'6', u'10', u'11']",1.0,"[13, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[13688, 454, 4]",33.3,3345929,2.0,5.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2970,"[14617, 47891, 50180]","[u'left', u'left', u'down']","[1061, 1591, 2096, 3103, 3525, 3931, 5127, 5635, 6012, 6764, 7291, 8083, 10069, 10999]","[u'4', u'8', u'14', u'3', u'7', u'13', u'5', u'9', u'17', u'6', u'10', u'11', u'2', u'15']",1.0,"[29, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[14617, 1623, 3]",26.6,3429351,6.0,6.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2971,"[7047, 34186, 36561]","[u'right', u'right', u'up']","[818, 1501, 2045, 2959, 3620, 4179, 4803, 5546]","[u'4', u'8', u'3', u'5', u'2', u'6', u'11', u'10']",1.0,"[21, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[7047, 3623, 2]",21.2,3501097,7.0,7.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2972,"[12534, 13269, 14983]","[u'down', u'down', u'right']","[990, 1437, 2051, 2672, 3301, 4452, 5014, 5711, 6379, 7115, 7537, 8236, 9571, 9986, 10415, 11137]","[u'4', u'8', u'14', u'15', u'3', u'7', u'13', u'12', u'2', u'6', u'11', u'10', u'5', u'9', u'16', u'17']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[12534, 223, 3]",40.4,3551374,4.0,8.0,graph,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2986,"[24921, 35073, 40725]","[u'down', u'down', u'right']",[17120],[u'2'],3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[24920, 6169, 4852]",9.9,784297,1.0,1.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
2987,"[10657, 25220, 37560]","[u'up', u'up', u'left']","[6867, 29946, 32609]","[u'3', u'12', u'13']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[10656, 10557, 11552]",36.7,838356,6.0,2.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
2988,"[16588, 26177, 32325]","[u'right', u'right', u'up']","[4626, 7975, 11930, 13507, 29824, 31029]","[u'4', u'2', u'3', u'5', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[16588, 5592, 5351]",21.4,889434,7.0,3.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
2989,"[9613, 17159, 26089]","[u'down', u'down', u'right']","[3567, 5118, 6360, 7797, 22912, 24787]","[u'3', u'4', u'5', u'2', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[9612, 3499, 8133]",3.4,941157,2.0,4.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
2990,"[8862, 14618, 20078]","[u'down', u'down', u'right']","[3701, 5040, 6639, 7475, 17686, 18563]","[u'4', u'3', u'2', u'5', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[8862, 1736, 4638]",9.4,993997,0.0,5.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
2991,"[70010, 74730, 77848]","[u'down', u'down', u'right']","[3434, 4469, 5264, 6246, 8130, 10740, 13179, 14356, 15542, 16289, 17203, 18038, 18980, 20011, 20786, 21545]","[u'4', u'3', u'2', u'5', u'8', u'6', u'14', u'15', u'16', u'9', u'17', u'11', u'10', u'13', u'7', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[70010, 1035, 2399]",40.4,1078110,4.0,6.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
2992,"[83993, 88567, 91864]","[u'left', u'left', u'up']","[23221, 25538, 27137, 29431, 44389, 46836, 47721, 48908, 49769, 50695, 51670, 52562, 53480, 54320, 55152, 55919]","[u'4', u'3', u'2', u'5', u'8', u'14', u'15', u'9', u'16', u'17', u'11', u'6', u'10', u'13', u'7', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[83993, 891, 2580]",32.4,1179992,5.0,7.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
2993,"[52555, 57807, 60005]","[u'right', u'right', u'up']","[2097, 2966, 3769, 4679, 5533, 6306, 7102, 7906, 8759, 9599, 10484, 11174, 11839, 12760, 13487, 14454]","[u'3', u'4', u'2', u'5', u'9', u'16', u'17', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[52553, 1562, 1483]",32.4,1244613,3.0,8.0,graph,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
3007,"[59851, 105259, 106394]","[u'right', u'right', u'up']","[5216, 6487, 7363, 12495, 16290, 17815, 21851, 22529, 24622, 26448, 27403]","[u'5', u'9', u'17', u'2', u'6', u'11', u'3', u'7', u'13', u'4', u'8']",2.0,"[38, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[59851, 6116, 217]",32.9,743485,3.0,1.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3008,"[7500, 27771, 29091]","[u'up', u'up', u'left']","[1605, 2406, 3090, 3738, 5248, 5998, 26443]","[u'2', u'3', u'4', u'5', u'7', u'13', u'12']",2.0,"[17, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[7500, 2158, 4]",36.3,809525,6.0,2.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3009,"[18795, 19628, 20894]","[u'right', u'right', u'up']","[819, 1982, 2793, 3611, 4449, 4916, 5431, 6195, 7607, 8092, 8572, 9292, 10018, 10431, 10837, 11375]","[u'3', u'7', u'13', u'12', u'4', u'8', u'15', u'14', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[18794, 319, 8]",20.4,861467,7.0,3.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3010,"[17394, 18202, 19240]","[u'right', u'right', u'up']","[1099, 1537, 2019, 2664, 5314, 5804, 6216, 6817, 7953, 8365, 8751, 9641, 10118, 10660, 11028, 11653]","[u'12', u'7', u'13', u'3', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17394, 282, 1]",32.4,909846,2.0,4.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3011,"[11811, 12668, 13450]","[u'down', u'down', u'left']","[1005, 1503, 2183, 2743, 3647, 4127, 4531, 5132, 6175, 6683, 7320, 7947, 8596, 9514, 9867, 10442]","[u'7', u'3', u'13', u'12', u'2', u'6', u'10', u'11', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[11811, 338, 15]",44.4,956773,1.0,5.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3012,"[13985, 14808, 15732]","[u'left', u'left', u'down']","[2219, 2735, 3429, 3979, 4839, 5322, 5887, 6964, 7531, 8396, 9829, 10391, 10997]","[u'2', u'3', u'4', u'5', u'9', u'17', u'16', u'8', u'14', u'15', u'7', u'13', u'12']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[13985, 166, 1]",38.7,1005429,0.0,6.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3013,"[9635, 10465, 11318]","[u'down', u'down', u'right']","[764, 1278, 2012, 2758, 3535, 4138, 4792, 6073, 6448, 7010]","[u'4', u'3', u'2', u'5', u'8', u'14', u'15', u'9', u'16', u'17']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[9635, 45, 1]",41.0,1053463,4.0,7.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3014,"[15492, 16228, 17153]","[u'left', u'left', u'up']","[1330, 1893, 2622, 3221, 4311, 4821, 5447, 6415, 6780, 7155, 7956, 8354, 8814, 9694, 10211, 10627]","[u'3', u'2', u'5', u'4', u'8', u'14', u'15', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[15492, 223, 1]",32.4,1108547,5.0,8.0,graph,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3024,"[13429, 18327, 20289]","[u'left', u'left', u'up']","[3407, 6199, 8625, 9707]","[u'2', u'10', u'8', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13427, 569, 979]",39.6,289066,0.0,1.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3025,"[5996, 10725, 11860]","[u'up', u'up', u'left']","[2814, 3966]","[u'7', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[5996, 528, 206]",22.8,340490,4.0,2.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3026,"[12777, 17668, 18605]","[u'right', u'right', u'up']","[3650, 4915, 5651, 6755, 8242, 8986, 10116, 11154]","[u'4', u'3', u'2', u'5', u'17', u'16', u'14', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[12777, 603, 1]",33.2,396928,3.0,3.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3027,"[8306, 13003, 14016]","[u'right', u'right', u'down']","[1045, 3644, 5428, 6980]","[u'14', u'13', u'11', u'2']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 11]","[8306, 469, 1]",31.6,449071,2.0,4.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3028,"[7236, 12136, 13284]","[u'right', u'right', u'up']","[1398, 3094, 4294, 5598]","[u'8', u'6', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[7236, 727, 225]",7.6,500119,1.0,5.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3029,"[17051, 21467, 22451]","[u'right', u'right', u'up']","[729, 1693, 3405, 4149, 5725, 6701, 8204, 8957, 12348, 13300, 13957, 14941, 15725]","[u'4', u'2', u'6', u'10', u'3', u'5', u'14', u'15', u'8', u'13', u'12', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17051, 385, 1]",20.7,554374,7.0,6.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3030,"[13584, 17960, 18837]","[u'up', u'up', u'left']","[1610, 3209, 4210, 4898, 9882, 10793, 11874, 12410]","[u'4', u'14', u'15', u'8', u'2', u'3', u'12', u'13']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[13583, 405, 1]",36.2,604621,6.0,7.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3031,"[3989, 8582, 9539]","[u'left', u'left', u'up']","[939, 1895, 3062]","[u'4', u'14', u'8']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[3989, 460, 3]",33.7,659715,5.0,8.0,graph,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3037,"[86647, 90043, 93266]","[u'right', u'right', u'down']","[25612, 45180, 50006, 51732, 56581, 62085, 65174, 66007, 69517, 74071, 75336, 76437]","[u'4', u'8', u'14', u'15', u'12', u'3', u'17', u'5', u'9', u'11', u'2', u'6']",1.0,"[-1, 0, 4]",0.1,45.0,"[1, 2, 6, 11]","[86645, 5, 964]",30.8,572017,2.0,1.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3038,"[34333, 45300, 47601]","[u'left', u'left', u'down']","[6226, 11208, 12579, 13592, 15855, 17643, 21084, 22174, 30309]","[u'4', u'5', u'2', u'3', u'16', u'14', u'15', u'8', u'7']",1.0,"[2, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[34332, 5947, 168]",39.1,638694,0.0,2.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3039,"[37849, 39654, 41224]","[u'right', u'right', u'up']","[2807, 3842, 4595, 5348, 10517, 12574, 13661, 14418, 15450, 16034, 16559, 17344, 18027, 22623, 22640, 22660]","[u'4', u'3', u'2', u'5', u'9', u'6', u'8', u'7', u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[37848, 1244, 8]",20.4,704712,7.0,3.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3040,"[49515, 50797, 52356]","[u'down', u'down', u'right']","[1510, 2352, 3028, 3713, 4770, 6349, 12626, 14782, 19234, 20552, 25149, 26642, 31983, 33062, 37535, 37553]","[u'4', u'3', u'2', u'5', u'8', u'7', u'9', u'6', u'14', u'15', u'16', u'17', u'11', u'10', u'13', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[49513, 718, 5]",40.4,770452,4.0,4.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3041,"[36869, 38435, 40466]","[u'up', u'up', u'left']","[1550, 2714, 3561, 4344, 5473, 11043, 13224, 14315, 15613, 16787, 23267, 24814, 25983, 27050]","[u'3', u'4', u'5', u'2', u'7', u'8', u'14', u'15', u'12', u'13', u'17', u'10', u'11', u'16']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[36867, 4, 3]",35.6,832246,6.0,5.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3042,"[40192, 41850, 43897]","[u'down', u'down', u'left']","[11621, 12891, 13710, 14350, 15636, 16636, 17570, 18728, 19482, 23838, 27771, 28584, 30067, 31105]","[u'2', u'5', u'4', u'3', u'7', u'12', u'13', u'9', u'17', u'16', u'14', u'15', u'10', u'11']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[40192, 7, 6]",44.6,902422,1.0,6.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3043,"[38590, 41125, 42872]","[u'left', u'left', u'up']","[2316, 3193, 3890, 4710, 5830, 11371, 11390, 12212, 14299, 15309, 17019, 17783, 19152, 23505, 23517, 23529]","[u'3', u'4', u'5', u'2', u'8', u'7', u'6', u'9', u'14', u'15', u'11', u'10', u'17', u'16', u'13', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[38590, 2005, 240]",32.4,963412,5.0,7.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3044,"[36800, 38567, 40423]","[u'right', u'right', u'up']","[1120, 2404, 3077, 3708, 5027, 5888, 6813, 12031, 14084, 15487, 16750, 17831, 19929, 24337, 26578]","[u'4', u'3', u'2', u'5', u'9', u'17', u'16', u'12', u'7', u'6', u'11', u'10', u'8', u'15', u'14']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[36799, 4, 5]",32.5,1027468,3.0,8.0,graph,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3056,"[3745, 74583, 76061]","[u'right', u'right', u'up']","[2055, 70887, 72995, 84851]","[u'2', u'6', u'10', u'11']",1.0,"[63, 0, 2]",0.1,45.0,"[1, 2, 6, 10]","[3742, 6526, 27]",33.6,463604,2.0,1.0,graph,AJNQ2PBD07FKE,3BDCF01OGXUKO9EI87FJZTOSSX3YL9,160
3057,"[11284, 22027, 25188]","[u'left', u'left', u'up']","[968, 1423, 2058, 2606, 4531, 5222, 5789, 7550, 8258, 9593, 23650, 24117]","[u'3', u'2', u'5', u'4', u'9', u'17', u'16', u'6', u'8', u'7', u'14', u'15']",1.0,"[8, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[11283, 1355, 1985]",38.8,530051,0.0,2.0,graph,AJNQ2PBD07FKE,3BDCF01OGXUKO9EI87FJZTOSSX3YL9,160
3058,"[20449, 21445, 22565]","[u'up', u'up', u'left']","[1354, 1890, 2409, 2930, 3924, 4819, 7379, 7907, 8777, 9499]","[u'2', u'3', u'4', u'5', u'7', u'8', u'14', u'15', u'13', u'12']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[20448, 5, 90]",36.0,600010,6.0,3.0,graph,AJNQ2PBD07FKE,3BDCF01OGXUKO9EI87FJZTOSSX3YL9,160
3059,"[14567, 15463, 16470]","[u'down', u'down', u'right']","[853, 1233, 1707, 2167, 3185, 4209, 5577, 6760, 7313, 8097, 8785, 9920, 10466]","[u'2', u'3', u'5', u'4', u'8', u'9', u'7', u'16', u'17', u'15', u'14', u'13', u'12']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[14567, 52, 16]",40.7,654116,4.0,4.0,graph,AJNQ2PBD07FKE,3BDCF01OGXUKO9EI87FJZTOSSX3YL9,160
3060,"[20146, 20911, 21886]","[u'right', u'right', u'up']","[909, 1647, 2074, 2485, 3561, 4394, 5431, 6870, 7414, 7933, 8447, 9045, 9565, 17574, 18521, 19016]","[u'3', u'2', u'5', u'4', u'6', u'7', u'8', u'13', u'12', u'10', u'11', u'14', u'15', u'9', u'16', u'17']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20145, 212, 58]",20.4,717613,7.0,5.0,graph,AJNQ2PBD07FKE,3BDCF01OGXUKO9EI87FJZTOSSX3YL9,160
