,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
473,"[2371, 6929, 7970]","[u'right', u'right', u'up']",[1226],[u'2'],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[2371, 343, 144]",33.9,1304508,3.0,7.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
474,"[4356, 9118, 11479]","[u'left', u'left', u'up']","[1711, 3203]","[u'2', u'4']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[4356, 476, 1388]",15.8,1360323,4.0,8.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
482,"[25725, 32707, 33642]","[u'down', u'down', u'left']","[2023, 4445, 5899, 6524, 10747, 11579, 12659, 13484, 14796, 15652, 18932, 19700, 20787, 22083, 23739, 24467]","[u'2', u'3', u'4', u'5', u'9', u'7', u'13', u'17', u'12', u'16', u'6', u'8', u'10', u'11', u'15', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[25724, 3306, 212]",44.4,273313,1.0,1.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
483,"[20111, 24895, 25751]","[u'down', u'down', u'right']","[1330, 1888, 2400, 3144, 3944, 4513, 5768, 6288, 6865, 7408, 8081, 8568, 8928, 9232, 9808, 10304]","[u'2', u'3', u'4', u'5', u'8', u'7', u'14', u'15', u'9', u'16', u'17', u'11', u'6', u'10', u'13', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[20110, 1079, 116]",40.4,337809,4.0,2.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
484,"[9640, 13944, 14730]","[u'right', u'right', u'up']","[841, 1225, 1681, 2073, 2913, 4345, 4993, 5609, 6064, 7448, 8512, 18337, 18689, 19033, 23241, 23832]","[u'2', u'3', u'4', u'5', u'6', u'8', u'7', u'12', u'13', u'10', u'11', u'17', u'9', u'16', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[9639, 446, 1]",20.4,399533,7.0,3.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
485,"[14009, 19003, 19793]","[u'up', u'up', u'left']","[3628, 4657, 5067, 5547, 6291, 7091, 7820, 8428, 9044, 9884, 21811, 22499, 23315, 23843]","[u'4', u'3', u'2', u'5', u'8', u'7', u'12', u'14', u'15', u'13', u'9', u'6', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[14009, 1214, 38]",35.6,480036,6.0,4.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
486,"[17042, 21681, 23194]","[u'left', u'left', u'up']","[1115, 1523, 1971, 2459, 3619, 4338, 4835, 5546, 7338, 8290, 8594, 9306, 9810, 10570, 11362, 11755]","[u'2', u'3', u'4', u'5', u'7', u'9', u'17', u'16', u'12', u'8', u'14', u'13', u'6', u'15', u'11', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[17041, 949, 764]",38.4,555887,0.0,5.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
487,"[26448, 31396, 32140]","[u'left', u'left', u'up']","[899, 1259, 1674, 2050, 2803, 3346, 4194, 4866, 5570, 6194, 7458, 8539, 9083, 9915]","[u'2', u'3', u'4', u'5', u'7', u'8', u'9', u'6', u'10', u'11', u'14', u'12', u'13', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[26447, 1141, 1]",32.6,691576,5.0,6.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
488,"[15488, 19713, 21336]","[u'right', u'right', u'up']","[1348, 2314, 2852, 3331, 3731, 4356, 4829, 5568, 6256, 6752, 7408, 8721, 9721, 10176, 22089, 22968]","[u'2', u'3', u'4', u'5', u'9', u'8', u'7', u'6', u'13', u'12', u'10', u'11', u'15', u'14', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15488, 406, 871]",32.4,766608,2.0,7.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
489,"[15748, 19867, 20659]","[u'right', u'right', u'up']","[556, 909, 1612, 1910, 2476, 3044, 3876, 4371, 5028, 6164, 7009, 7701, 8085, 8469, 9317, 9677]","[u'2', u'3', u'4', u'5', u'6', u'9', u'7', u'8', u'12', u'17', u'16', u'13', u'10', u'11', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15747, 416, 52]",32.4,819757,3.0,8.0,graph,A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,22
493,"[35649, 42626, 43750]","[u'left', u'left', u'up']","[14326, 16548, 17861, 18673, 19555, 20341, 21720, 22790, 25161, 33144]","[u'11', u'10', u'17', u'16', u'15', u'14', u'12', u'13', u'8', u'4']",1.0,"[5, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[35648, 688, 2]",33.0,283178,5.0,1.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
494,"[27447, 28807, 30798]","[u'down', u'down', u'right']","[3829, 4455, 4995, 5733, 8711, 9406, 10681, 14242, 14936, 15649, 22274, 22993, 24241, 25192]","[u'4', u'3', u'2', u'5', u'8', u'14', u'15', u'9', u'16', u'17', u'6', u'7', u'10', u'11']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[27447, 517, 713]",40.6,332487,4.0,2.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
495,"[18846, 20719, 21757]","[u'down', u'down', u'left']","[1223, 1965, 2694, 3904, 5470, 6264, 6958, 8950, 14269, 15017]","[u'4', u'5', u'2', u'3', u'7', u'12', u'13', u'9', u'17', u'16']",1.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[18846, 570, 4]",45.0,431804,1.0,3.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
496,"[17411, 18315, 19290]","[u'left', u'left', u'up']","[2230, 2955, 3708, 4579, 5466, 6918, 7646, 8699, 9409, 10157, 13181, 14665, 15508]","[u'2', u'3', u'4', u'5', u'9', u'16', u'17', u'7', u'13', u'12', u'8', u'14', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[17410, 74, 2]",38.7,480286,0.0,4.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
497,"[20811, 24423, 25405]","[u'right', u'right', u'up']","[1159, 1946, 2635, 3207, 4165, 5037, 5500, 9010, 9720, 10644, 15378, 16960, 18152, 18868]","[u'3', u'2', u'5', u'4', u'6', u'10', u'11', u'7', u'13', u'12', u'8', u'9', u'17', u'16']",1.0,"[2, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20811, 816, 1]",20.6,533291,7.0,5.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
498,"[22148, 23248, 24274]","[u'right', u'right', u'down']","[2809, 3393, 3919, 4481, 5595, 7036, 9021, 9826, 10723, 13714, 15579, 16282]","[u'2', u'3', u'4', u'5', u'9', u'17', u'6', u'10', u'11', u'8', u'14', u'15']",1.0,"[-1, 0, 9]",0.1,45.0,"[1, 2, 6, 11]","[22148, 2, 2]",30.8,591241,2.0,6.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
499,"[14984, 16416, 18071]","[u'up', u'up', u'left']","[1323, 1874, 2490, 3092, 3860, 4683, 5177, 6983, 7678, 8376, 10614, 11269, 12062, 12924]","[u'2', u'3', u'4', u'5', u'7', u'12', u'13', u'8', u'14', u'15', u'9', u'16', u'17', u'6']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[14984, 617, 378]",35.6,651279,6.0,7.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
500,"[25327, 26165, 27158]","[u'right', u'right', u'up']","[2113, 2664, 3154, 4282, 5749, 6565, 7218, 8258, 8753, 9369, 10896, 11982, 20213, 20829]","[u'3', u'4', u'5', u'2', u'9', u'17', u'16', u'6', u'10', u'11', u'7', u'8', u'14', u'15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[25327, 3, 2]",32.6,698692,3.0,8.0,graph,A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,23
508,"[15471, 55358, 57233]","[u'down', u'down', u'left']","[2130, 3071, 3971, 5235, 6744, 7311, 7894, 9123, 10811, 11371, 12288, 13038, 64609, 65847, 66771, 67633]","[u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17', u'4', u'8', u'15', u'14']",2.0,"[38, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[15469, 698, 7]",14.4,404545,5.0,1.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
509,"[17581, 28657, 30241]","[u'right', u'right', u'up']","[2924, 3540, 4292, 5099, 6466, 7316, 7680, 8258, 9166, 9779, 10458, 11370, 12656, 13245, 13873, 14625]","[u'4', u'8', u'15', u'14', u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17']",2.0,"[4, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17581, 6565, 11]",32.4,458339,2.0,2.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
510,"[16137, 18564, 20191]","[u'left', u'left', u'up']","[1499, 2615, 3161, 3977, 5139, 6002, 6626, 7344, 8081, 8942, 9599, 10651, 11872, 12470, 13581, 14368]","[u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17', u'8', u'4', u'14', u'15']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[16136, 1915, 102]",38.4,512448,0.0,3.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
511,"[20147, 21381, 22936]","[u'down', u'down', u'left']","[2624, 3429, 4226, 5047, 6578, 7449, 8944, 10037, 11241, 12009, 12786, 13609, 15317, 16042, 16574, 17354]","[u'3', u'7', u'12', u'13', u'2', u'6', u'11', u'10', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[20147, 717, 4]",44.4,563156,1.0,4.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
512,"[17336, 19177, 23110]","[u'right', u'right', u'up']","[1341, 2719, 3919, 5203, 6572, 7733, 8920, 11807, 13092, 14276, 15607]","[u'4', u'3', u'2', u'5', u'9', u'6', u'7', u'10', u'16', u'17', u'11']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17336, 3, 122]",32.9,615867,3.0,5.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
513,"[21260, 22989, 24961]","[u'up', u'up', u'left']","[2959, 4085, 4990, 5982, 8043, 8990, 10374, 11382, 12277, 13610]","[u'4', u'5', u'2', u'3', u'7', u'8', u'13', u'12', u'14', u'15']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[21259, 4, 3]",36.0,665803,6.0,6.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
514,"[19882, 21103, 25825]","[u'down', u'down', u'right']","[1494, 2530, 3730, 4936, 6592, 7851, 9398, 11234, 12172, 13270, 14128, 15428, 16386]","[u'3', u'4', u'5', u'2', u'8', u'9', u'7', u'14', u'15', u'16', u'17', u'12', u'13']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[19882, 3, 1717]",40.7,719017,4.0,7.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
515,"[33690, 34884, 36883]","[u'right', u'right', u'up']","[1665, 2833, 4286, 5160, 6705, 7737, 8660, 11876, 12759, 14269, 15152, 16620, 18351, 19138, 19964, 20760]","[u'3', u'4', u'5', u'2', u'6', u'7', u'8', u'13', u'12', u'10', u'11', u'9', u'14', u'15', u'16', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[33689, 682, 420]",20.4,768930,7.0,8.0,graph,A20Z5O57UDPFLX,39DD6S19JPB6NTEVN7UY057AOEUEZK,24
519,"[15060, 20404, 22036]","[u'down', u'down', u'right']","[4634, 8124, 10490, 11578, 13044]","[u'2', u'5', u'9', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[15059, 641, 2]",41.5,308996,4.0,1.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
520,"[26863, 32384, 33858]","[u'left', u'left', u'up']","[1789, 3170, 4237, 5264, 6598, 7394, 8686, 10686, 11403, 12190, 14361, 17130, 17996, 19071]","[u'2', u'3', u'4', u'5', u'7', u'13', u'12', u'8', u'15', u'14', u'9', u'6', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[26862, 1424, 3]",32.6,361369,5.0,2.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
521,"[34512, 38822, 40465]","[u'right', u'right', u'up']","[1179, 2723, 3664, 4460, 5757, 6562, 7482, 10439, 11761, 12806, 14862, 16061, 16743, 30261, 31121, 31939]","[u'3', u'4', u'5', u'2', u'6', u'11', u'10', u'8', u'14', u'15', u'7', u'13', u'12', u'9', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[34512, 597, 294]",20.4,416601,7.0,3.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
522,"[13572, 18437, 20025]","[u'down', u'down', u'left']","[877, 1891, 3063, 3725, 4733, 5587, 6355, 7813, 8538, 10069]","[u'4', u'3', u'2', u'5', u'7', u'13', u'12', u'9', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[13572, 443, 54]",45.0,485388,1.0,4.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
523,"[19025, 23506, 24990]","[u'left', u'left', u'up']","[1797, 3137, 4078, 4713, 6046, 6959, 7812, 10231, 10977, 11850, 14424, 15557, 16525]","[u'2', u'5', u'4', u'3', u'9', u'16', u'17', u'7', u'12', u'13', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[19023, 404, 12]",38.7,659252,0.0,5.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
524,"[51604, 58991, 60560]","[u'right', u'right', u'up']","[9245, 11223, 13028, 15003, 40981, 41944, 42745, 44195, 45060, 45877, 47267]","[u'2', u'5', u'4', u'3', u'8', u'14', u'15', u'6', u'10', u'11', u'9']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[51603, 2933, 3]",32.9,728301,2.0,6.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
525,"[31771, 35956, 37628]","[u'up', u'up', u'left']","[4028, 4933, 5797, 6793, 8636, 9733, 11103, 18780, 20020, 20984, 25265, 26177, 27082]","[u'5', u'2', u'3', u'4', u'7', u'13', u'12', u'8', u'14', u'15', u'9', u'16', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[31770, 85, 69]",35.7,809745,6.0,7.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
526,"[35401, 40788, 42151]","[u'right', u'right', u'up']","[3115, 4000, 4902, 5767, 7458, 8188, 9266, 11908, 12578, 13374, 15920, 16587, 17494, 20877, 21645, 22469]","[u'5', u'2', u'4', u'3', u'9', u'17', u'16', u'6', u'11', u'10', u'7', u'13', u'12', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[35401, 1683, 4]",32.4,865416,3.0,8.0,graph,A21S7MA9DCW95E,3NJM2BJS4W6XCRSB47Q1JJ5TT3ACP4,25
550,"[11497, 71674, 74426]","[u'down', u'down', u'right']","[7006, 8260, 9292, 9947, 55775, 60428, 61084]","[u'3', u'2', u'5', u'4', u'9', u'17', u'16']",1.0,"[40, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[11497, 18652, 1466]",3.3,819524,2.0,1.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
551,"[18810, 55452, 56890]","[u'left', u'left', u'down']","[3021, 3589, 4195, 4723, 5309, 6645, 7267, 7915, 15951, 16572]","[u'5', u'2', u'3', u'4', u'6', u'8', u'7', u'9', u'14', u'15']",1.0,"[34, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[18809, 1346, 200]",27.0,902419,6.0,2.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
552,"[24551, 25646, 26654]","[u'right', u'right', u'up']","[3182, 3783, 4304, 4808, 7912, 8720, 9599, 13215, 13831, 14359, 14977, 15599, 16039, 16487, 17111, 17720]","[u'5', u'2', u'3', u'4', u'6', u'8', u'7', u'12', u'13', u'10', u'11', u'17', u'9', u'16', u'15', u'14']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[24551, 559, 68]",20.4,949393,7.0,3.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
553,"[13535, 14375, 15327]","[u'down', u'down', u'left']","[689, 1360, 1810, 2392, 2904, 3265, 3592, 4089, 4504, 4794, 5401, 5760, 6220, 6744, 7496, 8296]","[u'4', u'3', u'2', u'5', u'11', u'6', u'10', u'13', u'7', u'12', u'14', u'8', u'15', u'16', u'9', u'17']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[13534, 290, 2]",44.4,996379,1.0,4.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
554,"[15260, 16156, 17097]","[u'left', u'left', u'down']","[892, 1396, 1933, 2460, 3070, 3412, 3741, 4228, 4572, 4940, 5493, 6372, 6652, 7324, 7700, 8228]","[u'2', u'3', u'4', u'5', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[15259, 365, 1]",38.4,1043388,0.0,5.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
555,"[10629, 11477, 12420]","[u'down', u'down', u'right']","[462, 1191, 1742, 2181, 2717, 3047, 3446, 3918, 4309, 4638, 5213, 5614, 5941, 6366, 6733, 7029]","[u'3', u'4', u'5', u'2', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[10628, 324, 3]",40.4,1090380,4.0,6.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
556,"[14171, 15020, 15950]","[u'right', u'right', u'up']","[541, 951, 1348, 2010, 2342, 2828, 3389, 3766, 4173, 4716, 5116, 5496, 7005, 8364, 8759, 9460]","[u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14', u'4', u'2', u'3', u'5']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[14171, 313, 2]",32.4,1137274,3.0,7.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
557,"[10386, 11521, 12810]","[u'left', u'left', u'up']","[652, 1037, 1339, 1939, 2284, 3067, 3587, 4260, 4595, 5493, 5948, 6276, 7325]","[u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14', u'4']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[10386, 2, 3]",32.7,1184586,5.0,8.0,graph,A22KRF782ELLB0,354GIDR5ZB6AUITBB6IR9H2KC6100S,26
565,"[36266, 39543, 41819]","[u'right', u'right', u'up']","[2656, 7270, 8439, 9642, 11825, 14447, 15357, 18496, 19948, 21690, 23940, 25168, 26360]","[u'2', u'4', u'3', u'5', u'9', u'16', u'17', u'6', u'11', u'10', u'8', u'15', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[36265, 2655, 1508]",32.7,527558,2.0,1.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
566,"[20598, 22183, 23423]","[u'down', u'down', u'left']","[2879, 4263, 5173, 6221, 7176, 8278, 9448, 13309, 14006, 14725, 16120, 16705, 17538]","[u'3', u'2', u'5', u'4', u'7', u'13', u'12', u'9', u'16', u'17', u'8', u'14', u'15']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[20598, 942, 474]",44.7,575143,1.0,2.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
567,"[45522, 47708, 49203]","[u'right', u'right', u'up']","[1681, 2694, 3503, 4280, 5562, 6248, 6856, 9084, 9792, 10680, 15047, 16532, 17725, 23845, 24598, 25870]","[u'3', u'4', u'5', u'2', u'6', u'11', u'10', u'8', u'15', u'14', u'7', u'12', u'13', u'9', u'16', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[45522, 1687, 774]",20.4,628204,7.0,3.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
568,"[24970, 26267, 27068]","[u'down', u'down', u'right']","[1204, 1912, 2564, 3217, 4870, 6278, 7323, 8820, 9753, 10923, 15762, 20576]","[u'3', u'2', u'5', u'4', u'8', u'15', u'14', u'9', u'16', u'17', u'7', u'6']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[24969, 537, 1]",40.8,676125,4.0,4.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
569,"[36429, 186763, 195819]","[u'down', u'down', u'right']","[1337, 2169, 2958, 3756, 4555, 5613, 6514, 8214, 9078, 9887, 11216, 11756, 12689]","[u'3', u'2', u'5', u'4', u'9', u'16', u'17', u'7', u'12', u'13', u'8', u'15', u'14']",2.0,"[134, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[36429, 15683, 8258]",8.7,875333,0.0,5.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
570,"[22505, 23192, 24408]","[u'right', u'right', u'up']","[3052, 3772, 4368, 5189, 6292, 7271, 8418, 10285, 11073, 11939, 13021, 14145, 14977, 16901, 17419, 18195]","[u'3', u'4', u'5', u'2', u'9', u'17', u'16', u'6', u'10', u'11', u'7', u'13', u'12', u'8', u'14', u'15']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[22505, 183, 457]",32.4,924111,3.0,6.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
571,"[27281, 29046, 30793]","[u'up', u'up', u'left']","[7181, 8519, 9318, 10477, 11646, 12220, 13041, 14200, 14933, 15719]","[u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8', u'14', u'15']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[27281, 997, 920]",36.0,971613,6.0,7.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
572,"[30301, 32399, 33589]","[u'left', u'left', u'up']","[1810, 3159, 4431, 5139, 6422, 7322, 8559, 10573, 11732, 12812, 15714, 16896, 20349, 21069, 21823, 22791]","[u'3', u'2', u'5', u'4', u'7', u'12', u'13', u'8', u'15', u'14', u'9', u'16', u'6', u'10', u'11', u'17']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[30301, 1591, 472]",32.4,1020045,5.0,8.0,graph,A24LC97AU3QC7G,3X4JMASXCM9BE5WL9MFGTYY33AY0BE,27
580,"[8326, 76100, 77228]","[u'up', u'up', u'left']","[2749, 3924, 5497]","[u'3', u'7', u'12']",2.0,"[50, 0, 2]",0.1,45.0,"[1, 3, 7, 12]","[8325, 16727, 134]",22.7,637158,4.0,1.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
581,"[7191, 57317, 62630]","[u'down', u'down', u'left']","[4085, 4773, 5358, 5838, 60949, 61780]","[u'2', u'5', u'4', u'3', u'17', u'16']",2.0,"[41, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[7191, 8004, 4299]",5.4,731725,3.0,2.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
582,"[7872, 26128, 27124]","[u'up', u'up', u'left']","[2103, 2606, 3086, 3750, 4270, 4790, 5280]","[u'4', u'5', u'2', u'3', u'7', u'12', u'13']",2.0,"[10, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[7872, 7295, 1]",36.3,801316,6.0,3.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
583,"[9679, 18832, 19893]","[u'left', u'left', u'up']","[1590, 2351, 2798, 3583, 4374, 5070, 5558, 6566, 7094, 8894, 9271]","[u'2', u'10', u'11', u'17', u'16', u'14', u'15', u'12', u'13', u'4', u'8']",2.0,"[6, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[9679, 2303, 94]",32.9,863510,5.0,4.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
584,"[9305, 11243, 12258]","[u'down', u'down', u'left']","[2825, 3481, 4011, 4753, 5537, 6081, 6547, 7410]","[u'4', u'8', u'14', u'15', u'5', u'9', u'17', u'16']",2.0,"[1, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[9305, 113, 116]",45.2,914996,1.0,5.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
585,"[6323, 16738, 17668]","[u'left', u'left', u'up']","[1954, 2522, 2971, 3882]","[u'4', u'8', u'14', u'15']",2.0,"[8, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[6323, 1480, 1]",39.6,983042,0.0,6.0,graph,A26TY8FHMJ183C,3L6L49WXW0XQODXDRDB52FOOAQS54Y,28
